id,name,neighbourhood,price
1111488772740371019,"100m from the beach, 3 bedrooms | Brazilian Corner",Copacabana,659.0
1110931721811209780,Leme/Copacabana beach front 01 double room,Leme,163.0
1111504487600437817,Quarto aconchegante,Jacarepaguá,250.0
1110969606578657438,Vista Natureza - 202,Vidigal,180.0
1111513198479627997,Paraíso na ilha da Gigóia- Barra da Tijuca,Barra da Tijuca,338.0
1111513870692217264,Quarto/suite em Copacabana com acesso exclusivo,Copacabana,140.0
1110994866533828467,Amplo quarto com ar condicionado,Leblon,279.0
1111008960330147399,Sobrado do Méier 2,Méier,180.0
1111522808976419148,Flat na Praia Barra da Tijuca/RJ,Barra da Tijuca,485.0
1111011133929088201,Apto Parque Olímpico Barra,Camorim,254.0
1111086851066313542,Rio 40 Degrees in Barra da Tijuca,Barra da Tijuca,263.0
1111532723277320402,Apartamento Andaraí - Quintal,Andaraí,137.0
1111091358021400369,Boho Home Ipanema - Posto 10,Ipanema,581.0
1111543921088194445,Copa Studio - Ótima Localização - AP Funcional,Copacabana,139.0
1111098124997854024,Apartamento no Centro do Rio,Centro,290.0
1111564553159903138,Kitnet compacta na praia,Recreio dos Bandeirantes,133.0
1111114660849858696,Boutique VistaVerde | Copacabana,Copacabana,173.0
1111116350729262316,Compartilhado Mar & Natureza 401,Vidigal,52.0
1111567726128252249,"Flat in Copacabana, 2 minutes from the beach | Nsc",Copacabana,228.0
1111136920381579260,Aconchego no Alto Leblon Próximo a Praia,Leblon,344.0
1111601925256375351,"Pé na areia, Céu, Sol e Mar.",Barra da Tijuca,1714.0
1111160239404727047,Casa Praia 360º | Copacabana,Copacabana,140.0
1111165581843882424,Lindo FLAT47 Largo da Carioca metrô VLT Centro Rio,Centro,128.0
1111282295102145072,Economic and spacious studio for 6 people in Copa,Copacabana,410.0
1111602287801341283,loft novo sonho,Recreio dos Bandeirantes,118.0
1111306399161069019,Experiência da Grécia em Mansão no Recreio! Up 12+,Recreio dos Bandeirantes,2500.0
1111312658262265657,"Cenário Grécia, em Mansão no RJ! Eventos até 100+",Recreio dos Bandeirantes,5000.0
1111616582222926795,Apartamento Parque Olímpico,Jacarepaguá,215.0
1111357749519973662,Ambiente seguro e agradável.,Barra da Tijuca,500.0
1111620997325633421,"Copacabana Paradise - Luxury, Seaside and Pool",Copacabana,214.0
1111621407680647771,"mi casa, tu casa. aconchegante",Pedra de Guaratiba,131.0
1111413251526704211,Copacabana - Rio de Janeiro - Quadra da praia,Copacabana,1199.0
1111629831470452315,"Apto recreio, ao lado do shopping, 10 min da praia",Recreio dos Bandeirantes,466.0
1111420910272676428,"Ap Familiar, seguro e fresco",Copacabana,300.0
1111437375118373536,Casa com Piscina e muita paz.,Guaratiba,320.0
1111633684054597454,Studio completo e amplo,Copacabana,280.0
1111473861401393196,Downtown RJ - 2 dorms - 57m² - Double Bed & Sofa,Centro,288.0
1111649923545309095,Apart. de conforto e bem estar!,Anil,514.0
1114638515047109939,Forte de Copa | Apê jeitoso próximo ao Arpoador,Copacabana,313.0
1111659792043574156,"Ap bem localizado, completo",Laranjeiras,252.0
1114711370607134770,Vista dos Arcos - Conforto e Sofisticação Lapa,Centro,280.0
1111672707753781318,C111 Conforto e privacidade 2 quadras da praia,Copacabana,368.0
1114717564992332016,Charm Hotel quarto 3,Freguesia (Jacarepaguá),236.0
1114718024366461616,Charme Hotel quarto 2,Freguesia (Jacarepaguá),239.0
1111676037153537008,Studio Soft Breeze: Cozyness in the Heart of Town,Centro,169.0
1111700890518513031,Otimo quarto em Copacabana 3 mim da praia,Copacabana,147.0
1114724282341919011,Rio30,Copacabana,189.0
1111702951356881949,"Oasis Urbano, coração do Leblon",Leblon,466.0
1115108778816703445,VivaLapa Conforto e Lazer no Rio,Centro,250.0
1111713698808513730,Rio Rentals 021 - U010 Quiet apartment for 4 peopl,Copacabana,240.0
1115155093022043830,Fantastic View + Charming Place,Botafogo,144.0
1111721780401627486,Apartamento próximo à praia.,Copacabana,400.0
1115249684722348778,Rio Centro Midas Hotel,Jacarepaguá,231.0
1111725492983344709,Wyndham Rio barra hotel resort,Barra da Tijuca,534.0
1111750969099230424,Quarto&Sala a 350m da Praia de Ipanema | VP145/802,Ipanema,448.0
1115283814802779743,Quarto em Ipanema ótima localização,Ipanema,123.0
1111798826101894212,Vista magnífica da Lagoa!,Lagoa,312.0
1115300069083490296,Copa/140m/3Q/Ar refrig/500gigas,Copacabana,451.0
1111808479773790662,Ótimo apartamento em Copacabana,Copacabana,350.0
1115300332456330695,"Suíte Aconchegante , RioCentro, Barra Olímpica",Camorim,177.0
1111833758654811846,Apartamento Nação Carioca 03 (Reserva Atlântica),Vargem Pequena,88.0
1115308977416291105,"Copacabana 3’ walking to metro, 11’  to the beach",Copacabana,429.0
1111835479870658972,Ipanema lindo e aconchegante,Ipanema,263.0
1115315245100288276,Apartamento Praia de Copacabana,Copacabana,220.0
1111877914584375662,Quarto solteiro coração Botafogo,Botafogo,73.0
1112131118879920300,"Flat  na Lagoa, ao lado do Jardim Botanico",Lagoa,267.0
1112135711305016637,Studio lindo em Botafogo,Botafogo,257.0
1115321547696805524,Apto pertinho do Rock in Rio,Jacarepaguá,210.0
1112174921749811387,Refúgio Charmoso no Barra Bella,Barra da Tijuca,316.0
1115332375055429345,Quarto confortável e amplo,Flamengo,107.0
1112196071751274160,"Ipanema, praia, wifi, completo, posto 8, até 5",Ipanema,385.0
1115347673117821852,Copacabana! 3 minutos da praia,Copacabana,308.0
1112204113951473631,Flat total frente mar Varandas,Barra da Tijuca,394.0
1115350233929029504,Loft de luxo em Residence Service,Recreio dos Bandeirantes,195.0
1112204550227609904,O melhor de Copacabana,Copacabana,750.0
1112253547056216837,Old Apartment in Copacabana w/ Pool | DU 370/801,Copacabana,265.0
1112286553009554940,AP Copa quadra praia.,Copacabana,221.0
1115357903821967465,Apt em Copacabana-Quadra da Praia-5 min de Ipanema,Copacabana,275.0
1115358016891877780,Incrível Apartamento na Quadra da Praia,Copacabana,323.0
1112326085134342440,Apartamento família,Copacabana,184.0
1112329053342351112,Ipanema x Copacabana 450m Praia!,Ipanema,200.0
1112353607761062955,Apartamento 333 BarraBella,Barra da Tijuca,493.0
1115373952770713094,"Flat av do Pepê, Barra da Tijuca",Barra da Tijuca,331.0
1112360194283020666,Unique Ipanema Penthouse,Ipanema,1257.0
1115383409273259772,Aluga-se Centro Olímpico Barra - RJ,Jacarepaguá,1200.0
1112364103159309319,"Studio in Copa, 450m from the Beach | BC 530/202",Copacabana,224.0
1115384691930992575,Apto Conforto a Passos da Praia,Ipanema,266.0
1112365067936823836,Apartment 250m from Ipanema beach | TXM 77/102,Ipanema,275.0
1112374983684517043,Hostel Casa Grande,Rio Comprido,87.0
1115427102305084678,Studio Autêntico Leblon,Leblon,280.0
1115466506197049219,Ipanema JJ,Ipanema,332.0
1112377333277295052,Apto 2 quartos próx. Barra Novo,Curicica,240.0
1115497036558333143,Apê Rafa Braga,Jacarepaguá,160.0
1112386043541501442,Copacabana Sol e Mar,Copacabana,264.0
1115508618987632141,Apartamento finamente decorado!,Jacarepaguá,1680.0
1115752919206509669,"Tijuca: moderno, com garagem e área de lazer!",Praça da Bandeira,192.0
1115762928382052559,Casa distante de Favelas,Pavuna,120.0
1112403729788879226,Apartamento família Maia 205,Urca,380.0
1115777972792260893,"Um quarto
de luxo no Leblon!",Leblon,162.0
1112450501497268145,Moderno Studio Próximo ao Metrô e ao VLT,Centro,134.0
1115787895613125946,Apartamento tipo casa em vila.,Andaraí,156.0
1112510532356702188,Recreio Praia 2 quartos comércio prox,Recreio dos Bandeirantes,152.0
1115796071871682501,Getaway in Humaíta:Carioca coziness,Humaitá,300.0
1115823160401890078,Apto 607 - Charme à Beira-mar,Copacabana,267.0
1112518388328106101,Quarto privativo para mulheres,Copacabana,150.0
1112536496712266703,Apto Posto 5 Copacabana - Prático Localização,Copacabana,203.0
1115834127568372916,Quarto Duplo com Banheiro Privativo,Copacabana,247.0
1112540083780316366,Cobertura do Pontal,Recreio dos Bandeirantes,520.0
1115856207145976265,Apto 1207 - Chame à Beira Mar,Copacabana,267.0
1115891243645162773,Apto com Wi-Fi a 600m da Praia de Copacabana/RJ,Copacabana,412.0
1112544822682201092,Carioca nude  - 1531,Centro,57.0
1115911324051126658,Quiet Copacabana flat,Copacabana,150.0
1112562855518851320,Exclusive: 6-Bed Penthouse in middle of Copacabana,Copacabana,1862.0
1115960018344105249,Quarto pra relaxar/hospedagem,Barra da Tijuca,136.0
1115960858321081642,Ramos502|Nice studio in Copacabana's best location,Copacabana,194.0
1112576315461168140,Apto Vista Mar Hotel Nacional RJ,São Conrado,800.0
1115966640791167128,Copacabana 3 qtos  vista verde,Ipanema,300.0
1115970821214970591,Duplex beachfront penthouse in Ipanema - Ipa016,Ipanema,7057.0
1115994681616564036,Apto Leblon Inn Residence,Leblon,854.0
1112653913728489875,Apartamento Garden Grajaú,Grajaú,200.0
1116008063159679476,Ipanema beira-mar Posto 9,Ipanema,229.0
1116015986027927696,Proximo a praia de Copacabana,Copacabana,232.0
1116052685481505437,Flat Praia Vista Pão de Açúcar,Botafogo,196.0
1112859562243003988,Studio Copacabana Galeria,Copacabana,200.0
1112919618814168096,Apartamento fácil acesso ao Rock'in Rio,Taquara,110.0
1116069158502869229,Conforto a 5min da Orla: Copacabana/Ipanema.,Copacabana,513.0
1116069560672754489,Copacabana melhor local 7/9 pessoas com garagem,Copacabana,493.0
1116079906196750158,Conforto e bom gosto no Leblon!,Leblon,400.0
1112968219410311036,Suíte confortável - Via Premiere,Camorim,143.0
1116087394987530043,Suite mobiliada,Santa Teresa,141.0
1112975067060403241,Quarto melhor localização Leblon,Leblon,165.0
1116120829647148968,"Mar de Copacabana - Vista Mar, Praia e Conforto",Copacabana,706.0
1112985030386026741,Copacabana vista MAR - 03 suítes,Copacabana,929.0
1112990873587012114,Liberado para Reservar agora Réveillon no Rio,Botafogo,1350.0
1116152254912548122,Apartamento  no  posto 5,Copacabana,169.0
1113001948401874354,Apto coração de Copacabana,Copacabana,450.0
1116177895106421259,Suíte independente 301,Centro,80.0
1116187210769514092,Apartamento na Lapa/RJ,Centro,171.0
1113016364791926028,Vista Mar - Studio Jardim Oceânico perto do metrô,Barra da Tijuca,500.0
1113022442149912883,Apartamento colado na praia!,Copacabana,186.0
1116463933773906795,Próximo da Praia no  posto 04.,Copacabana,109.0
1113059681639253364,O Melhor de Botafogo,Botafogo,250.0
1116485075612506949,Flat Novinho 50mts da Praia no Recreio - Posto 12,Recreio dos Bandeirantes,128.0
1113073240192501741,Stella Vita Barra da Tijuca,Barra da Tijuca,316.0
1116543417599958231,Apto TOP na Tijuca!,Tijuca,250.0
1116573246850857490,Lobie Send Cooliving - Standard,Centro,215.0
1113104135090623975,"Copacabana, Compartilhado, 50 metros da praia.",Copacabana,180.0
1113105229049238473,Casa no coração de Santa,Santa Teresa,700.0
1116588635376956831,Apartamento mobiliado.,São Cristóvão,190.0
1113189029176136245,Apto Confortável e Aconchegante,Botafogo,1120.0
1116595335385734843,Lindo ape a 5 minutos da praia.,Copacabana,1000.0
1116687226507925303,Chambre & Terrasse,Santa Teresa,180.0
1113189127036958039,Studio Brasileiríssimo no Leme,Leme,195.0
1113189899505742645,Quarto de casal na Ns Sra da Paz,Ipanema,364.0
1116703350899630844,"Quarto, em Copacabana",Copacabana,190.0
1116704914836611951,Sítio com piscinas naturais,Vargem Grande,4160.0
1113207991517972200,Studio contemporâneo Lapa Rio,Centro,119.0
1116725955387573010,Apto inteiro  TOP na Tijuca,Tijuca,450.0
1113244331609142477,Mini studio uma quadra da praia de Copacabana,Copacabana,217.0
1116736063618844449,Entre Urca e Botafogo: PrOMoÇãO! Férias Julho!,Botafogo,435.0
1113250450475323856,Moderno/Tranquilo/vista Cristo,Gávea,301.0
1116738567032624174,Casulo Da Mata,Guaratiba,472.0
1113283388283715945,300m da Praia da Copacabana,Copacabana,295.0
1116752790115325613,Ampla Suíte no Flamengo (banheiro privativo),Flamengo,116.0
1113306510513986376,"Barra, acesso direto à praia!",Barra da Tijuca,189.0
1116764843135300591,Quarto na Urca Zona Sul,Urca,300.0
1113330035723826601,Laris Leblon - Apto 2 quartos na Dias Ferreira,Leblon,575.0
1116767769136367032,Hotel Nacional Suíte Luxo Vista ao Mar,São Conrado,165.0
1113668406140483080,Barrabella Barra da Tijuca,Barra da Tijuca,420.0
1116769295486979896,Apto cercado por verde na Zona Portuária,Gamboa,135.0
1113753864635821457,"Quarto em casa de vila, Botafogo",Botafogo,90.0
1116773390451671003,2BDR in Leblon 5 minutes from Beach | JL134/204,Leblon,375.0
1113830427054981831,Studio moderno no centro do Rio,Centro,165.0
1116823094897158795,Quarto individual no Flamengo,Flamengo,115.0
1116829390940439511,"Copacabana, Posto 6.",Copacabana,250.0
1113848658752693092,Apartamento espetacular mar,Barra da Tijuca,900.0
1116875968912990721,Cozy and comfortable 2 bedrooms Copacabana beach,Copacabana,295.0
1113858945875882062,Pérola de Copacabana,Copacabana,529.0
1116919181828325012,Ipanema Promoção.  Lazer e um mini café da manhã.,Ipanema,74.0
1113876146117966087,Mini studio Praia de Copacabana,Copacabana,147.0
1116931876507609334,Apartamento  Botafogo - Vista para o Pão de Açúcar,Botafogo,229.0
1113923513695632360,"Bom quarto
  ipanema/Arpoador",Ipanema,150.0
1113972252650202086,Carioca Room in Ipanema Beach,Ipanema,260.0
1116946979552707007,Casa para 10 Pessoas+Ar+Lavander,Copacabana,328.0
1113994270944048739,boa cobertura em Copacabana,Copacabana,551.0
1116963129158933436,Ap estilo casa no coração de Ipanema,Ipanema,536.0
1114002966039319951,Quarto feminino na Tijuca,Andaraí,56.0
1114327468687252823,Quarto aconchegante em cobertura (Copacabana),Copacabana,183.0
1117091854881722299,Suíte aconchegante e silenciosa.,Catete,144.0
1117101181310629069,Uma Joia no Coração do Flamengo,Flamengo,198.0
1114362251439695717,Solar da Barra.,Jacarepaguá,295.0
1114365153901186534,Apartamento compartilhado Rock in Rio,Sampaio,160.0
1117236263954615924,Apartamento 2 Dormitórios no Flamengo,Catete,290.0
1114410020602655302,Ipanema! Em rua charmosa e bucólica c/ vaga!,Ipanema,389.0
1117244462327476705,Excelente Apto! Varanda + 2 Garagens. Conforto!,Recreio dos Bandeirantes,559.0
1117279335909275829,2 min da praia de Copacabana,Copacabana,362.0
1114416507647371364,Studio em Copacabana,Copacabana,209.0
1117294647074145495,Excelente apartamento 2 quartos Parque Olímpico,Jacarepaguá,113.0
1114467652515134631,New Copacabana perto da Praia,Copacabana,564.0
1117299805767755419,Bossa Nova Dream em Copa,Copacabana,300.0
1117306301227342102,Casa na Floresta da Tijuca - Rio,Alto da Boa Vista,426.0
1114503520814856462,"Studio4 Novo e aconchegante
Tingui,Campo Grande RJ",Campo Grande,94.0
1117328090351273801,Apartamento tipo studio,Recreio dos Bandeirantes,291.0
1114539933482480053,Conforto e requinte a beira mar,Copacabana,900.0
1117370227688970369,Copa Home HIR 3,Copacabana,284.0
1117419731365712080,Standard - CoVivere - RJ,Humaitá,316.0
1114540819471791315,Lindo Apartamento na Praia de Botafogo  - Zona Sul,Botafogo,214.0
1117425679390820966,Standard Large - CoVivere - RJ,Humaitá,391.0
1114562263753983850,Leme Vista Praia,Leme,519.0
1117427913682645089,Premium - CoVivere - RJ,Humaitá,448.0
1114603818326693950,Joá- Ocean View- Pool!,São Conrado,7000.0
1117447890087735201,Leblon Dois   Quartos Varanda,Leblon,520.0
1117470701674454360,charmoso condo 1 quarto BC,Copacabana,153.0
1117609422074832584,Apartamento amplo  no Flamengo.,Flamengo,399.0
1117475804048602063,Quarto em apt próximo a praia,Copacabana,120.0
1117620300346480950,Quarto privativo para mulher,Vila Isabel,160.0
1117648797174265408,Cozy apartment in the best area of Ipanema,Ipanema,329.0
1117476732590947031,8 camas em Copacabana,Copacabana,1000.0
1117654050158078243,Lindo Apto ll,Barra da Tijuca,180.0
1117488997028370758,Paradiso Doble Suit,Barra da Tijuca,499.0
1117500118865653581,vista para o verde,Copacabana,220.0
1117697035594431465,Suave,Centro,100.0
1117787106516854863,"Apartamento 
Aconchegante!",Irajá,130.0
1117508209007851101,Apartamento em Botafogo com vista  Cristo Redentor,Botafogo,300.0
1117882547864600941,Apto,Leblon,800.0
1117519698943638651,Quarto Copacabana/studio privativo,Copacabana,200.0
1117535791985163073,South Beach - Copacabana,Copacabana,411.0
1117962820217412542,Flamengo Soul - Privacy and Rio de Janeiro,Flamengo,521.0
1117546767778060957,Apê Amplo Ipanema 300 m da Praia,Ipanema,749.0
1117551154637469797,Studio próx de Madureira e Engenhão,Cavalcanti,63.0
1117987201209099976,"Quarto perto Jeunesse, Record",Vargem Pequena,210.0
1117552856156782895,Charmoso two rooms Flat Leme,Leme,314.0
1118032813760589188,Quarto no centro de Rio!,Centro,50.0
1117561367461033527,Vista Mar Copacabana-South Beach,Copacabana,373.0
1118048463182307136,Loft Alvim (4pes/completo/metrô),Centro,174.0
1117565378291552769,Suhcasa Lapa Pool Flat 6,Centro,257.0
1117573269505327211,Quarto no Centro da Cidade.,Centro,100.0
1118135186708065477,• poético habitat •,Botafogo,189.0
1120384355400384734,Seu apartamento em Ipanema!,Ipanema,450.0
1118144828014359131,Quarto a poucos quarteirões das melhores praias,Copacabana,150.0
1120403273241613812,"Cozy Península Barra, infra TOP!",Barra da Tijuca,450.0
1118145448494944057,Laris Ipanema - Apto 2 quartos Quartier,Ipanema,376.0
1120412322086863237,Boemia da Lapa - APTO inteiro,Centro,114.0
1120414855136036578,Loft selvagem em Copacabana,Copacabana,1000.0
1118176094531312292,Laris Copacabana - Apto 1 quarto e piscina,Copacabana,251.0
1120424507299813647,3 Quartos Ipanema Posto 9,Ipanema,590.0
1118179758756888531,403 Dv Copacabana Apt 02 Quartos,Copacabana,300.0
1120440198402124251,1 Quarto Ipanema Posto 9,Ipanema,550.0
1118189162081984724,Nice Apart in Rocinha,Rocinha,140.0
1120462663694891186,apartamento 2 quartos flamengo.,Flamengo,250.0
1118198233780216343,Apto c/ Suíte - Copacabana - 1 quadra da praia,Copacabana,128.0
1120465200609383192,"Modern Studio, 853fts from Leblon Beach |AE 88/505",Leblon,329.0
1120470185678623874,Aconchegante,Copacabana,304.0
1118203476114570907,Suíte Lírio,Laranjeiras,122.0
1120476510960304528,Ótima localização.,Copacabana,600.0
1120478053143730475,Amplo 3Quartos 90m da praia 1vg.,Leme,650.0
1118204226107766986,Espetacular apto vista mar!,Copacabana,200.0
1120481811939393820,O Studio mais clássico do centro do Rio de Janeiro,Centro,109.0
1118239338290631765,Quarto em RJ Riocentro/ Jeuness,Jacarepaguá,176.0
1120485637591731323,Quarto na lapa!,Centro,94.0
1120487126419570015,Apartamento Belo,Copacabana,224.0
1118244517839671517,Apartamento em Copacabana,Copacabana,294.0
1120488261377576218,1BDR 250m from Ipanema beach | VP 585/704,Ipanema,305.0
1118247776463907624,Aconchegante quarto para o verde,Laranjeiras,109.0
1120518015048575543,Amplo ao lado do metrô Ipanema,Copacabana,345.0
1118302951436097863,Single room - Rock in Rio,Jacarepaguá,100.0
1118304950322866247,Quarto aconchegante com a melhor localização,Copacabana,150.0
1120518802429741653,Modern and Charming Apartment in Copacabana,Copacabana,714.0
1118323469481000348,Praia  e segurança em  ipanema,Ipanema,227.0
1120520623313207950,Leblon Pitaya,Leblon,289.0
1118373279714837089,Studio aconchegante e exclusivo!,Centro,143.0
1120607168858738953,alugo quarto com banheiro,Flamengo,850.0
1120617010192629175,Vidigal Loft With Private Rooftop,Vidigal,210.0
1118409579158064457,Nice and in front of the beach,Barra da Tijuca,762.0
1120634418227426782,Quarto no Posto 5 de Copacabana,Copacabana,119.0
1118411596578310544,Casa 11/ mini sítio/ floresta/piscina/ cachoeira,Vargem Grande,781.0
1118413141427345503,Copacabana Beach House,Copacabana,308.0
1120839149616047622,Quarto em Copacabana.,Copacabana,186.0
1118666906374283997,SN Imoveis: apto sala e quarto perto da Barra 14,Pechincha,114.0
1118677526078583404,Apartamento Praça da Bandeira-Tijuca Blue Utile,Praça da Bandeira,140.0
1118708416672807461,Apartamento Recreio,Recreio dos Bandeirantes,262.0
1120911395308595545,"studio em botafogo 50m2 +piscina, acad",Botafogo,231.0
1118748976783099886,Orla do Leme,Leme,800.0
1120927041335605092,Reformado apt no coração de Copa,Copacabana,320.0
1120948175900745082,casa do tuca,Pitangueiras,95.0
1118766176736911090,Suite charmante vue Pain de Sucre - Santa Teresa,Santa Teresa,135.0
1120956000412540765,Quarto iluminado em Copacabana,Copacabana,109.0
1118786811841019561,Oásis em Leblon - Lindo Apartamento Reformado,Leblon,1381.0
1120984805690120003,Quarto (3 camas) - Leme RJ,Leme,257.0
1120987571159578328,PL50 - 3 bedroom apartment near Copacabana Beach,Copacabana,278.0
1121023898354978306,Barrabella em frente à praia,Barra da Tijuca,807.0
1118789880224853612,Meu vizinho é um Pão de Açúcar,Botafogo,384.0
1121030699375028600,Ata601| Cozy apartment in Leblon,Leblon,447.0
1118854192933729531,"Novo. Vista Lateral para a Praia, 2 ou 3 quartos,",Copacabana,684.0
1121031500865671300,Praia do Flamengo,Flamengo,450.0
1118862215837019924,"Renovierte Wohnung, 1 Block vom Strand (Posto 2)",Copacabana,352.0
1121041370588959422,Apt. reformado - 1 quarteirão da praia (posto 2),Copacabana,197.0
1118881303145387152,Rio Stay - Suite B - Riocentro,Camorim,171.0
1121052564907180622,Quarto com banheiro privativo em Copacabana.,Copacabana,96.0
1118926407406357682,Lapa Reformado,Centro,220.0
1121089368943860470,2-bedroom at the beach with pool,Barra da Tijuca,480.0
1121100862396015867,Apartamento Copacabana - 1103,Copacabana,668.0
1121104577210917689,em casa,Copacabana,160.0
1121133283092070999,Agata 904/ Posto 6 Copacabana,Copacabana,400.0
1118956333164427287,"Brt202|3 rooms in Copacabana,4 min from the beach.",Copacabana,239.0
1121152201637173777,Bright apartment at Arpoador,Copacabana,371.0
1118957028914206550,"Brt201|2 rooms in Copacabana,4 min from the beach.",Copacabana,244.0
1118973154434884674,Incrível apartamento a beira-mar,Barra da Tijuca,343.0
1121162338102720393,Apartamento em Copacabana - 1111,Copacabana,719.0
1119003147906018000,Lindo apartamento frente à Praia do Flamengo,Flamengo,243.0
1121172896083934094,Excelente Conjugado Copacabana,Copacabana,250.0
1121185089764152344,Spacieuse Chambre avec Salon & Balcon,Santa Teresa,179.0
1121192946552311879,PointCarioca Recreio,Recreio dos Bandeirantes,141.0
1121201547870080579,Conjugado. Diária a Partir $380. Fechamos Pacotes.,Copacabana,514.0
1119029934435378921,Maravilha 06,Centro,119.0
1121219539786931112,Quarto completo e super bem localizado na Barra,Barra da Tijuca,151.0
1119041107790482320,Sun Coast Barra  family! Localização excelente,Barra da Tijuca,493.0
1121240206159795487,Espaçoso e bem localizado. Uma quadra da praia,Copacabana,107.0
1119050683218845767,Quartzo Rosa 902 / Copacabana proximo ao metrô,Copacabana,305.0
1121251197776536069,Casa confortável e aconchegante,Santa Teresa,66.0
1119051691096255128,Copacabana beach,Copacabana,192.0
1119092329484112640,Casa de praia Barra/Itanhangá,Itanhangá,699.0
1121266266531762539,Quarto no Rio de Janeiro,Jardim Botânico,197.0
1119182361013341472,Carioquinha,Laranjeiras,400.0
1121272005968479816,Quarto em apto Copacabana,Copacabana,120.0
1119211060675697764,"Muito bem localizado. 
Feriado promocional.",Copacabana,230.0
1121553065792795427,"Studio1 novo e aconchegante,tingui campo grande RJ",Campo Grande,100.0
1119396044509063560,Apartamento Praia de Copacabana,Copacabana,253.0
1121616037148669801,"Flat in Copacabana, near the beach and with Christ",Copacabana,477.0
1119411986560701206,Suíte Barra Olímpica próx. RioCentro e Rio Arena,Camorim,196.0
1121621067645763454,Apê Hostel Copacabana Rio,Copacabana,135.0
1119425553002067962,tranquilo  aconchegante  rua da Praia,Copacabana,278.0
1119453429418136349,Charmoso e Bem Localizado Leblon / BestHostRio,Leblon,445.0
1121626348622170303,Ipanema Beach House,Ipanema,823.0
1119473150070741112,Apartamento em Copacabana,Copacabana,252.0
1121633371769097445,Sua casa na Barra da Tijuca | 300 Mb Wi-Fi,Barra da Tijuca,282.0
1119482344519351840,chalé da gruta,Campo Grande,330.0
1121670183564758209,Aconchego no coração de Ipanema,Ipanema,450.0
1119483221622311838,"Chambre Blu, l'Ara de Spix",Santa Teresa,174.0
1119486173848274585,Puro afeto.Ap,Recreio dos Bandeirantes,166.0
1121674915974136473,Conjugado com varanda no coração da Lapa Rj.,Centro,106.0
1121680395032490564,Living Sunset,Jacarepaguá,198.0
1119542886048049933,"Suíte em Copacabana,5m da praia.",Copacabana,200.0
1121686411404727228,Lindo loft Copacabana ao lado da Praia Copa Palace,Copacabana,270.0
1119543160855648837,Apto quarto e sala,Copacabana,200.0
1121710490192948749,"Quarto Individual, Casa Guattari",Santa Teresa,190.0
1121723343945835768,Apartamento Barata Ribeiro  Copa,Copacabana,190.0
1119544764563766319,Perto da praia do Leblon,Leblon,495.0
1121726997513105020,Leblon Beach Block Complete Cozy,Leblon,625.0
1119571050105196496,Apartamento em frente a praia do Leme,Leme,1029.0
1121743508977813254,Praia Ipanema 1 minuto caminhando 2 quartos 2 banh,Ipanema,333.0
1119603405006114165,Quarto Privativo em Copacabana vista lateral mar,Copacabana,123.0
1121747847690868882,Copacabana TOP a 1 quadra praia,Copacabana,200.0
1119612472216720722,Quarto 1 Casal  entre Copa e Ipanema,Ipanema,180.0
1121756730543799326,Alugo quarto em Copacabana,Copacabana,480.0
1121769188764457992,Suíte com vista mar,São Conrado,850.0
1119615908733155124,Quarto individual em Copacabana /vista lateral Mar,Copacabana,137.0
1119627326097272572,Stylish studio flat!,Centro,129.0
1121771658031405195,Flat Maravilhoso - Rio Centro - Parque Olímpico,Camorim,389.0
1119659328887035573,Quarto próximo à praia,Ipanema,169.0
1121801389657998003,Coberturinha a 5 minutos da praia de Ipanema,Ipanema,490.0
1119704220669859270,Charmoso Praia Reserva - Barra,Barra da Tijuca,221.0
1119705963222995266,"Flat perfeito na Barra da Tijuca, Link Stay",Barra da Tijuca,350.0
1121803096299273419,Leblon Beach Block Complete Cozy,Leblon,500.0
1119709186187191498,Villas da Barra Rock in Rio,Jacarepaguá,1350.0
1121816575502782051,Alugo apartamento aconchegante!,Recreio dos Bandeirantes,200.0
1121818607921998772,Leblon Beach Block Complete Cozy,Leblon,500.0
1121818993364140992,Apartamento em Copacabana (5),Copacabana,650.0
1119710099761638177,Apt rock in Rio e vila olímpica,Barra da Tijuca,414.0
1119716703629385907,"Suíte completa na Barra da Tijuca, Link Stay",Barra da Tijuca,201.0
1121835789698710360,apartamento a 5 min a pé d praia,Recreio dos Bandeirantes,130.0
1119718745768685552,Quarto suíte para uma ou duas pessoas,Glória,120.0
1121874989126104478,Apartamento  Lapa/Centro-RJ  Rua Sen. Dantas n.°80,Centro,344.0
1119746161913264745,Loft Centro do RJ,Centro,105.0
1121883545733835899,Aconchegante Apartamento Leme/Copacabana,Leme,250.0
1119763704311561432,Praia Barra Posto 5,Barra da Tijuca,613.0
1121888937157529159,Luxobrasil #RJ95 - Moderna Cobertura Duplex 02 Quartos - Leblon Aluguel de Temporada,Leblon,2200.0
1119775163182965558,Lindo apto Ilha Pura,Camorim,700.0
1121896646975330167,Ap Copa perto da praia e metrô,Copacabana,211.0
1119801162144548085,Apartamento completo e espaçoso em Copacabana,Copacabana,600.0
1121901638886820596,Quartinho em Copacabana,Copacabana,91.0
1119863498543520255,Apartamento aconchegante,Taquara,160.0
1121912495784230908,Apartamento em Copacabana (6),Copacabana,700.0
1121914231130433963,Copacabana Apto perto da Praia e Ipanema,Copacabana,350.0
1119876211568852069,Quarto com banheiro no coração de Copacabana,Copacabana,139.0
1121919082198374268,Estúdio Verde e Rosa,Centro,204.0
